poi_id,name,name_clean,category,zone,latitude,longitude,address,source,source_url,confidence,notes,record_origin,validation_status,match_method,osm_type,osm_id,extracted_at
OSM-0024,Kedai 24,kedai 24,cafe,Ngaglik Selatan,-7.7340935,110.3931782,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769351631,2026-06-24T16:09:35.619220+00:00
OSM-0025,Soto Pak Jamal,soto pak jamal,restaurant,Ngaglik Selatan,-7.7342307,110.3937036,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769351633,2026-06-24T16:09:35.619220+00:00
OSM-0026,Siomay Kang Cepot,siomay kang cepot,fast_food,Ngaglik Selatan,-7.7341938,110.3952303,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769352229,2026-06-24T16:09:35.619220+00:00
OSM-0027,Super Indo,super indo,retail,Depok,-7.7728342,110.4085831,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:supermarket; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,1769415206,2026-06-24T16:07:57.357772+00:00
OSM-0028,Jimbaran Resto,jimbaran resto,restaurant,Ngaglik Selatan,-7.7310313,110.3811303,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769537992,2026-06-24T16:09:35.619220+00:00
OSM-0029,Iga Sapi Bali,iga sapi bali,restaurant,Ngaglik Selatan,-7.7310099,110.383584,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769538005,2026-06-24T16:09:35.619220+00:00
OSM-0030,Rumah Makan Khao Pad,rumah makan khao pad,restaurant,Ngaglik Selatan,-7.7328141,110.3848526,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769538007,2026-06-24T16:09:35.619220+00:00
OSM-0031,Rumah Palagan,rumah palagan,hotel,Ngaglik Selatan,-7.7320593,110.3832218,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769538027,2026-06-24T16:09:35.619220+00:00
OSM-0032,Bebek Tepi Sawah Jogja,bebek tepi sawah jogja,restaurant,Ngaglik Selatan,-7.7306551,110.3800023,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769543339,2026-06-24T16:09:35.619220+00:00
OSM-0033,Rasane Seafood & Ikan Bakar,rasane seafood & ikan bakar,restaurant,Ngaglik Selatan,-7.7302118,110.3789859,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769543344,2026-06-24T16:09:35.619220+00:00
OSM-0034,Mr. Crab's,mr. crab's,restaurant,Ngaglik Selatan,-7.7344513,110.394133,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,1769543347,2026-06-24T16:09:35.619220+00:00
OSM-0035,Bakso Pak Supri,bakso pak supri,restaurant,Depok,-7.7728708,110.3916278,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,1769558717,2026-06-24T16:07:57.357772+00:00
OSM-0036,STMM MMTC,stmm mmtc,school,Mlati,-7.7511707,110.3618244,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1844897315,2026-06-24T16:08:05.739952+00:00
OSM-0037,hartz chiken buffet,hartz chiken buffet,restaurant,Mlati,-7.7616672,110.3615705,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1847521134,2026-06-24T16:08:05.739952+00:00
OSM-0038,restoran kelapa gading,restoran kelapa gading,restaurant,Mlati,-7.7496428,110.3618375,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1847529931,2026-06-24T16:08:05.739952+00:00
OSM-0039,Indomaret,indomaret,retail,Mlati,-7.7325432,110.3629984,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati/Ngaglik Selatan to Mlati",osm,osm_only,osm_only,node,1847957297,2026-06-24T16:09:35.619220+00:00
OSM-0040,Cafe league,cafe league,cafe,Mlati,-7.7342549,110.3628321,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Mlati",osm,osm_only,osm_only,node,1847960216,2026-06-24T16:09:35.619220+00:00
OSM-0041,Alfamart,alfamart,retail,Mlati,-7.7395333,110.3626564,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati/Ngaglik Selatan to Mlati",osm,osm_only,osm_only,node,1847967404,2026-06-24T16:09:35.619220+00:00
OSM-0042,Hotel Graha Buana,hotel graha buana,hotel,Mlati,-7.7436528,110.3622581,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati/Ngaglik Selatan to Mlati",osm,osm_only,osm_only,node,1847978909,2026-06-24T16:09:35.619220+00:00
OSM-0043,Soto Pak Mustofa,soto pak mustofa,restaurant,Mlati,-7.7441259,110.3622876,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Mlati",osm,osm_only,osm_only,node,1847980164,2026-06-24T16:09:35.619220+00:00
OSM-0044,Alfamart,alfamart,retail,Mlati,-7.747459,110.362585,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1847988256,2026-06-24T16:08:05.739952+00:00
OSM-0045,RM Menara Kudus,rm menara kudus,restaurant,Mlati,-7.7482705,110.3625878,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1847989065,2026-06-24T16:08:05.739952+00:00
OSM-0046,Bakmi Jombor,bakmi jombor,restaurant,Mlati,-7.7484553,110.3625565,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1847989864,2026-06-24T16:08:05.739952+00:00
OSM-0048,Hotel Melati,hotel melati,hotel,Mlati,-7.7502036,110.3625482,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1847997726,2026-06-24T16:08:05.739952+00:00
OSM-0049,Sahid Rich Jogja Hotel,sahid rich jogja hotel,hotel,Mlati,-7.7524293,110.3611659,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1848000010,2026-06-24T16:08:05.739952+00:00
OSM-0050,Nikita Home Furnishing,nikita home furnishing,retail,Mlati,-7.7544376,110.362296,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:supermarket; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1848014049,2026-06-24T16:08:05.739952+00:00
OSM-0051,Indomaret,indomaret,retail,Mlati,-7.7550384,110.3621884,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1848014339,2026-06-24T16:08:05.739952+00:00
OSM-0052,Alfamart,alfamart,retail,Mlati,-7.7552723,110.3621776,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1848014568,2026-06-24T16:08:05.739952+00:00
OSM-0053,Circle K,circle k,retail,Mlati,-7.7555402,110.3619364,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1848015107,2026-06-24T16:08:05.739952+00:00
OSM-0054,LIQUID,liquid,cafe,Mlati,-7.7560164,110.3622366,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,1848017150,2026-06-24T16:08:05.739952+00:00
OSM-0055,,,fast_food,Depok,-7.7982037,110.3812808,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,1987943599,2026-06-24T16:07:57.357772+00:00
OSM-0056,,,cafe,Depok,-7.7979751,110.3815222,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,1987943600,2026-06-24T16:07:57.357772+00:00
OSM-0057,Dyefa Computer,dyefa computer,retail,Depok,-7.79491,110.3979795,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,1988455488,2026-06-24T16:07:57.357772+00:00
OSM-0058,SD Perumnas,sd perumnas,school,Depok,-7.7567811,110.4072218,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,1988467903,2026-06-24T16:07:57.357772+00:00
OSM-0059,Indomaret,indomaret,retail,Depok,-7.7572273,110.4076736,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,1988467904,2026-06-24T16:07:57.357772+00:00
OSM-0060,Sheraton Mustika Yogyakarta Resort & Spa,sheraton mustika yogyakarta resort & spa,hotel,Depok,-7.7798783,110.4284082,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,2024675832,2026-06-24T16:07:57.357772+00:00
OSM-0061,Indomaret,indomaret,retail,Depok,-7.7832431,110.4459151,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,2037735936,2026-06-24T16:07:57.357772+00:00
OSM-0062,"Soto Bathok ""Mbah Joyo""","soto bathok ""mbah joyo""",restaurant,Depok,-7.7831728,110.4449559,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2037736007,2026-06-24T16:07:57.357772+00:00
OSM-0063,Kalasan Inn,kalasan inn,guest_house,Depok,-7.7833491,110.445516,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:guest_house; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,2037736373,2026-06-24T16:07:57.357772+00:00
OSM-0064,SD Negeri Perumnas III,sd negeri perumnas iii,school,Depok,-7.7553816,110.4111956,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,2167655299,2026-06-24T16:07:57.357772+00:00
OSM-0065,Indomaret,indomaret,retail,Mlati,-7.7747631,110.3611163,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,2266459082,2026-06-24T16:08:05.739952+00:00
OSM-0066,Campus Inn Hotel,campus inn hotel,hostel,Depok,-7.7677991,110.3877158,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hostel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,2386022747,2026-06-24T16:08:05.739952+00:00
OSM-0067,warung oncor asli,warung oncor asli,restaurant,Mlati,-7.7876154,110.3660367,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,2411872249,2026-06-24T16:08:05.739952+00:00
OSM-0068,Betty losmen,betty losmen,guest_house,Mlati,-7.7909254,110.3636914,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:guest_house; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,2415513216,2026-06-24T16:08:05.739952+00:00
OSM-0069,lie djong,lie djong,restaurant,Depok,-7.8025789,110.3691254,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2419661766,2026-06-24T16:07:57.357772+00:00
OSM-0070,Dunkin',dunkin',fast_food,Depok,-7.7615648,110.380143,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,2564076661,2026-06-24T16:08:05.739952+00:00
OSM-0071,Hotel Ishiro Kencana,hotel ishiro kencana,hotel,Depok,-7.7639032,110.3803462,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,2564076662,2026-06-24T16:08:05.739952+00:00
OSM-0072,SMP Negeri 2 Kalasan,smp negeri 2 kalasan,school,Depok,-7.7242115,110.4696283,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,2593288233,2026-06-24T16:07:57.357772+00:00
OSM-0073,Olive Fried Chicken,olive fried chicken,fast_food,Depok,-7.7618714,110.3955161,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2647353737,2026-06-24T16:07:57.357772+00:00
OSM-0074,,,restaurant,Depok,-7.761899,110.3938297,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2647356920,2026-06-24T16:07:57.357772+00:00
OSM-0075,Dunkin',dunkin',fast_food,Depok,-7.7831958,110.4363633,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2751311132,2026-06-24T16:07:57.357772+00:00
OSM-0076,Nasi Goreng Sapi Padmanaba,nasi goreng sapi padmanaba,restaurant,Depok,-7.7867728,110.3731595,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,2751354290,2026-06-24T16:08:05.739952+00:00
OSM-0077,warung soto,warung soto,restaurant,Depok,-7.78675,110.3932735,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2751371522,2026-06-24T16:07:57.357772+00:00
OSM-0078,Nanamia Pizzeria,nanamia pizzeria,restaurant,Depok,-7.7761421,110.3909484,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2837092409,2026-06-24T16:07:57.357772+00:00
OSM-0079,Gudeg Bu Tjitro,gudeg bu tjitro,restaurant,Depok,-7.7984745,110.4027756,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2992506474,2026-06-24T16:07:57.357772+00:00
OSM-0080,Tiga Lima Homestay,tiga lima homestay,hotel,Depok,-7.7801836,110.3870925,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,3120386138,2026-06-24T16:08:05.739952+00:00
OSM-0081,VIDI.net,vidi.net,hostel,Depok,-7.7613299,110.3802596,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hostel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,3176297864,2026-06-24T16:08:05.739952+00:00
OSM-0082,Laboratorium Teknik Mesin,laboratorium teknik mesin,college,Mlati,-7.7657049,110.370665,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:college; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,3195290749,2026-06-24T16:08:05.739952+00:00
OSM-0083,,,retail,Ngaglik Selatan,-7.7193623,110.369027,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:supermarket; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,3201415607,2026-06-24T16:09:35.619220+00:00
OSM-0084,Warung Mas Kali,warung mas kali,cafe,Ngaglik Selatan,-7.7338334,110.3887572,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,3214965917,2026-06-24T16:09:35.619220+00:00
OSM-0085,Pandanaran,pandanaran,restaurant,Ngaglik Selatan,-7.7338823,110.3888713,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,3214965918,2026-06-24T16:09:35.619220+00:00
OSM-0086,Alfamart,alfamart,retail,Ngaglik Selatan,-7.7372309,110.3935832,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,node,3214984451,2026-06-24T16:09:35.619220+00:00
OSM-0087,Jogja Milk,jogja milk,cafe,Depok,-7.7725708,110.397668,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3215024599,2026-06-24T16:07:57.357772+00:00
OSM-0088,Gudeg Mbak Sasha,gudeg mbak sasha,restaurant,Depok,-7.7662565,110.3906189,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3229476050,2026-06-24T16:07:57.357772+00:00
OSM-0089,Gudeg Mbak Sasha (Lesehan),gudeg mbak sasha (lesehan),restaurant,Depok,-7.7696064,110.3904405,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3229477934,2026-06-24T16:07:57.357772+00:00
OSM-0090,Rumah Bawah Coffee & Chill,rumah bawah coffee & chill,cafe,Depok,-7.7676979,110.3925928,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3229480991,2026-06-24T16:07:57.357772+00:00
OSM-0091,Warung Kopi Lidah Ibu,warung kopi lidah ibu,cafe,Depok,-7.7723343,110.3917411,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3229480992,2026-06-24T16:07:57.357772+00:00
OSM-0092,Restaurant aceh Bungong Jeumpa,restaurant aceh bungong jeumpa,restaurant,Depok,-7.776442,110.3930947,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3229488565,2026-06-24T16:07:57.357772+00:00
OSM-0093,Ayam Geprek Bu Rum,ayam geprek bu rum,restaurant,Depok,-7.775472,110.3953673,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3229490386,2026-06-24T16:07:57.357772+00:00
OSM-0094,SD Muhammadiyah 10,sd muhammadiyah 10,school,Depok,-7.7799717,110.3786041,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,3229499839,2026-06-24T16:08:05.739952+00:00
OSM-0095,Melu Cafe,melu cafe,cafe,Depok,-7.7844877,110.3748777,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,3229516709,2026-06-24T16:08:05.739952+00:00
OSM-0096,Soto Mbak Nunung,soto mbak nunung,restaurant,Depok,-7.8027336,110.3637554,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3229532925,2026-06-24T16:07:57.357772+00:00
OSM-0097,,,restaurant,Depok,-7.7461453,110.3900085,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3279622593,2026-06-24T16:07:57.357772+00:00
OSM-0098,Trans Yogya,trans yogya,hotel,Depok,-7.7937659,110.3739488,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,3305628217,2026-06-24T16:08:05.739952+00:00
OSM-0099,SD Muhammadiyah Karangwaru,sd muhammadiyah karangwaru,school,Mlati,-7.7708746,110.3621669,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,3315788117,2026-06-24T16:08:05.739952+00:00
OSM-0100,Soto Pak Marto,soto pak marto,restaurant,Depok,-7.7984747,110.4032706,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3345753943,2026-06-24T16:07:57.357772+00:00
OSM-0101,,,cafe,Mlati,-7.7582129,110.3774113,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,3363079081,2026-06-24T16:08:05.739952+00:00
OSM-0102,,,restaurant,Mlati,-7.7611014,110.3789264,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,3395885783,2026-06-24T16:08:05.739952+00:00
OSM-0103,Garden Cafe,garden cafe,restaurant,Depok,-7.7733981,110.3852472,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,3396431271,2026-06-24T16:08:05.739952+00:00
OSM-0104,House of Raminten,house of raminten,restaurant,Mlati,-7.785123,110.3715439,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Mlati",osm,osm_only,osm_only,node,3396431272,2026-06-24T16:08:05.739952+00:00
OSM-0105,Kopma UNY,kopma uny,retail,Depok,-7.7733918,110.3855843,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,node,3396431274,2026-06-24T16:08:05.739952+00:00
