poi_id,name,category,zone,latitude,longitude,address,source,confidence,notes,record_origin,osm_type,osm_id,osm_primary_key,osm_primary_value,zone_matches,matched_baseline_poi_id
OSM-0003,Popi Hotel & Homestay,lodging,Ngaglik Selatan,-7.6814154,110.4192355,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Ngaglik Selatan. opening_hours=24/7,osm,node,10033064161,tourism,hotel,Ngaglik Selatan,
OSM-0004,Toko Prima,minimarket,Ngaglik Selatan,-7.7047419,110.4325996,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Ngaglik Selatan.,osm,node,10048454845,shop,supermarket,Ngaglik Selatan,
OSM-0005,Mie Ayam Pak Tni,restaurant,Ngaglik Selatan,-7.7047549,110.4325239,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Ngaglik Selatan.,osm,node,10048454846,amenity,restaurant,Ngaglik Selatan,
OSM-0006,Indomaret,minimarket,Depok,-7.7824396,110.4485229,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok. brand=Indomaret; operator=PT. Indomarco Prismatama,osm,node,10049362032,shop,convenience,Depok,
OSM-0007,Bella Dyffa,minimarket,Depok,-7.7803466,110.443545,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok.,osm,node,10050539564,shop,convenience,Depok,
OSM-0008,Ceplok Telor,restaurant,Depok,-7.7810564,110.414255,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10065619415,amenity,restaurant,Depok,
OSM-0009,Floating Resto,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7197145,110.3570984,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan. opening_hours=Mo-Su 10:00-22:00,osm,node,10068073293,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-0010,Akademi Angkatan Udara Adisutjipto,school,Depok,-7.7916227,110.4354036,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok.,osm,node,10077521380,amenity,school,Depok,
OSM-0011,Nikkou Ramen,restaurant,Depok/Mlati,-7.7725222,110.3681855,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. brand=Restoran,osm,node,10086198842,amenity,restaurant,Depok/Mlati,
OSM-0012,Snooze,lodging,Depok,-7.8046805,110.3679131,"Jalan Mangunegaran Kulon, 9",OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,node,10094819117,tourism,hotel,Depok,
OSM-0013,Indomaret Fresh,minimarket,Depok/Mlati,-7.7767676,110.3721303,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati. opening_hours=Mo-Su 07:00-22:00,osm,node,10113774347,shop,convenience,Depok/Mlati,
OSM-0014,Bandung Fried Chicken 234,restaurant,Depok/Mlati,-7.7854465,110.3853432,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,10116370507,amenity,restaurant,Depok/Mlati,
OSM-0015,Indomaret,minimarket,Gamping,-7.8028198,110.310585,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Gamping. brand=Indomaret; operator=PT. Indomarco Prismatama,osm,node,10134659415,shop,convenience,Gamping,
OSM-0016,Bakpao Mugi Lancar,fast_food,Gamping,-7.8008882,110.2952175,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Gamping.,osm,node,10134726252,amenity,fast_food,Gamping,
OSM-0017,,restaurant,Depok,-7.7741893,110.4547445,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok.,osm,node,10134743415,amenity,restaurant,Depok,
OSM-0018,Lotek & Gado-Gado Mbak Via,restaurant,Gamping,-7.7978184,110.324818,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Gamping. cuisine=indonesian; opening_hours=Mo-Su 06:00-19:00,osm,node,10134776723,amenity,restaurant,Gamping,
OSM-0019,Resto Jogjo Asri,restaurant,Depok/Ngaglik Selatan,-7.7355448,110.393997,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan.,osm,node,10136686995,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-0020,,restaurant,Depok/Ngaglik Selatan,-7.7357284,110.3943256,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan.,osm,node,10136746199,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-0021,Ayam Geprek Pak Wage 2,restaurant,Depok/Mlati,-7.7663145,110.3816317,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,10154499459,amenity,restaurant,Depok/Mlati,
OSM-0022,Koperasi Kompa UGM,minimarket,Depok/Mlati,-7.766684,110.3820378,"Jalan Agro, Sleman",OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok/Mlati. opening_hours=Mo-Su 09:00-21:00,osm,node,10154529221,shop,supermarket,Depok/Mlati,
OSM-0023,Warung Soto,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7387642,110.355001,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan. cuisine=indonesian,osm,node,10180825482,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-0024,Meika Mart,minimarket,Gamping,-7.7745913,110.285348,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Gamping.,osm,node,10181878159,shop,supermarket,Gamping,
OSM-0025,Kopi Pirak,cafe,Gamping,-7.7739899,110.2848792,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Gamping.,osm,node,10181878164,amenity,cafe,Gamping,
OSM-0026,SD Negeri Jatisawit,school,Gamping,-7.8149239,110.2899868,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Gamping.,osm,node,10187542958,amenity,school,Gamping,
OSM-0027,PAUD Az-Zahra,school,Gamping,-7.8156459,110.2909681,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Gamping.,osm,node,10187553495,amenity,school,Gamping,
OSM-0028,Ayam Kentuky Bang Roni,fast_food,Gamping,-7.8142509,110.2899017,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Gamping.,osm,node,10198378407,amenity,fast_food,Gamping,
OSM-0029,,lodging,Depok/Mlati,-7.7863041,110.3612321,,OpenStreetMap Overpass,low,OSM tourism=hotel; zone query match: Depok/Mlati.,osm,node,10198975863,tourism,hotel,Depok/Mlati,
OSM-0030,Bakso & Soto Sapi Sami Soko,restaurant,Depok,-7.7721469,110.4669538,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10224837335,amenity,restaurant,Depok,
OSM-0031,Rumah Popuri,lodging,Mlati,-7.7330365,110.3331115,,OpenStreetMap Overpass,medium,OSM tourism=guest_house; zone query match: Mlati.,osm,node,10225661691,tourism,guest_house,Mlati,
OSM-0032,Pecel Gendar,restaurant,Depok,-7.7747659,110.4557445,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=indonesian,osm,node,10230152112,amenity,restaurant,Depok,
OSM-0033,Indo Asri,minimarket,Mlati/Ngaglik Selatan,-7.7084694,110.3734016,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Mlati/Ngaglik Selatan.,osm,node,10259607309,shop,convenience,Mlati/Ngaglik Selatan,
OSM-0034,Kafe GTA,cafe,Mlati/Ngaglik Selatan,-7.7085907,110.3735237,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Mlati/Ngaglik Selatan.,osm,node,10259607409,amenity,cafe,Mlati/Ngaglik Selatan,
OSM-0035,Bakso & Mie Ayam Pak Togok,restaurant,Depok/Mlati,-7.779173,110.3839326,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian,osm,node,10261890332,amenity,restaurant,Depok/Mlati,
OSM-0036,Ndalem Prataman,lodging,Depok/Mlati/Ngaglik Selatan,-7.7427198,110.3710787,,OpenStreetMap Overpass,medium,OSM tourism=guest_house; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,node,10261917733,tourism,guest_house,Depok/Mlati/Ngaglik Selatan,
OSM-0037,Secluded,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7400674,110.3675813,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan. operator=Kharma,osm,node,10261952749,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-0038,Warung Manten Anyar,restaurant,Depok,-7.7705154,110.4319972,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10272443952,amenity,restaurant,Depok,
OSM-0039,Warung Steak Cemil,restaurant,Depok/Mlati,-7.7776906,110.3837488,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=steak_house; opening_hours=Mo-Su 10:30-20:00,osm,node,10275519494,amenity,restaurant,Depok/Mlati,
OSM-0040,Kios Buah Mbak Sam,marketplace,Depok/Mlati,-7.7776313,110.3880551,,OpenStreetMap Overpass,medium,OSM amenity=marketplace; zone query match: Depok/Mlati.,osm,node,10275532230,amenity,marketplace,Depok/Mlati,
OSM-0041,Mixue,cafe,Depok/Mlati,-7.7831038,110.3807816,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. brand=Mixue Ice Cream & Tea; cuisine=ice_cream;bubble_tea,osm,node,10300254063,amenity,cafe,Depok/Mlati,
OSM-0042,Zona Seafood,restaurant,Depok/Mlati,-7.7895536,110.3701822,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=Mo-Su 15:30-23:00,osm,node,10302309215,amenity,restaurant,Depok/Mlati,
OSM-0043,Fore Coffee,cafe,Depok/Mlati,-7.7602115,110.3810942,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. brand=Fore Coffee; cuisine=coffee_shop,osm,node,10309916632,amenity,cafe,Depok/Mlati,
OSM-0044,KFC,fast_food,Depok,-7.7714889,110.409752,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok. brand=KFC; cuisine=chicken; opening_hours=Mo-Su 09:00-22:00,osm,node,10312542290,amenity,fast_food,Depok,
OSM-0045,Isvara,cafe,Depok,-7.801965,110.3799505,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok.,osm,node,10316215606,amenity,cafe,Depok,
OSM-0046,Pizza Hut,restaurant,Depok,-7.8019188,110.3796927,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. brand=Pizza Hut; cuisine=pizza,osm,node,10316227334,amenity,restaurant,Depok,
OSM-0047,Dunia Kita Coffee & Eatery,restaurant,Depok,-7.7707446,110.4098286,"Jalan Seturan Raya, 168A, Sleman, Yogyakarta",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10559528346,amenity,restaurant,Depok,
OSM-0048,Warung Lokal,restaurant,Depok/Ngaglik Selatan,-7.7336237,110.399286,Jalan Sidomukti Tiyasan,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan.,osm,node,10588131835,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-0049,Anak Panah Kopi,cafe,Mlati,-7.7872561,110.3530087,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Mlati. cuisine=pizza;coffee_shop;daerahregional;international,osm,node,10603443058,amenity,cafe,Mlati,
OSM-0050,Pulen & Kopi Ponti,restaurant,Depok,-7.7716966,110.4454896,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10607214698,amenity,restaurant,Depok,
OSM-0051,Bakso & Mie Ayam Pak Bardi,restaurant,Depok,-7.7393373,110.451963,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10614935363,amenity,restaurant,Depok,
OSM-0052,Bakso & Mie Ayam Mas Punung,restaurant,Depok,-7.7393769,110.4523924,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10614935364,amenity,restaurant,Depok,
OSM-0053,Dewi Hostel,lodging,Depok/Mlati,-7.7915886,110.3643358,,OpenStreetMap Overpass,medium,OSM tourism=hostel; zone query match: Depok/Mlati.,osm,node,10647906400,tourism,hostel,Depok/Mlati,
OSM-0054,Mixue,cafe,Depok,-7.7555922,110.4336288,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok. brand=Mixue Ice Cream & Tea; cuisine=ice_cream;bubble_tea,osm,node,10648390760,amenity,cafe,Depok,
OSM-0055,Raminten 3,restaurant,Depok,-7.7991485,110.3647975,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10651660277,amenity,restaurant,Depok,
OSM-0056,H.Slamet,restaurant,Depok,-7.7963087,110.3566625,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10651735562,amenity,restaurant,Depok,
OSM-0057,Rumah Makan Cahaya Bundo,restaurant,Depok,-7.7563785,110.4335315,"Jalan Raya Tajem, Maguwoharjo",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10657060590,amenity,restaurant,Depok,
OSM-0058,Bobobox,lodging,Depok/Mlati,-7.7949947,110.3654432,"Jalan Malioboro, 39",OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati.,osm,node,10658056005,tourism,hotel,Depok/Mlati,
OSM-0059,Pempek Ny. Kamto,restaurant,Depok,-7.7974397,110.3647166,"Jalan Beskalan, 3",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=indonesian;local; opening_hours=Mo-Su 09:00-20:45,osm,node,10658057606,amenity,restaurant,Depok,
OSM-0060,Lumpia Malioboro,fast_food,Depok,-7.7951434,110.365388,"Jalan Malioboro, 35",OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok. cuisine=indonesian;regional; opening_hours=Mo-Su 08:00-23:00,osm,node,10658062305,amenity,fast_food,Depok,
OSM-0061,Pempek Ny. Kamto,restaurant,Depok,-7.7973969,110.3646307,"Jalan Beskalan, 7",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=indonesian;local; opening_hours=Mo-Su 09:00-21:00,osm,node,10658075405,amenity,restaurant,Depok,
OSM-0062,Warung Nguri Uri,restaurant,Depok/Mlati,-7.7917681,110.3652336,"Jalan Sosrowijayan, 9",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian;local,osm,node,10660958205,amenity,restaurant,Depok/Mlati,
OSM-0063,Lumpia Samijaya,fast_food,Depok/Mlati,-7.7943318,110.3657061,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok/Mlati. cuisine=indonesian,osm,node,10665024505,amenity,fast_food,Depok/Mlati,
OSM-0064,Aneka Buah Cemerlang,marketplace,Depok,-7.7562039,110.4338017,"Jalan Raya Tajem, Maguwo, Sleman, Yogyakarta",OpenStreetMap Overpass,medium,OSM amenity=marketplace; zone query match: Depok.,osm,node,10680642542,amenity,marketplace,Depok,
OSM-0065,Gudeg Mbah Kayah,restaurant,Gamping,-7.7850049,110.3115994,Jl. Tangkilan,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Gamping. opening_hours=Mo-Sa 07:00-09:00,osm,node,10697687786,amenity,restaurant,Gamping,
OSM-0066,,restaurant,Depok,-7.7707437,110.4323025,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok.,osm,node,10760854079,amenity,restaurant,Depok,
OSM-0067,Alfamart,minimarket,Depok/Mlati,-7.7938145,110.3646539,,OpenStreetMap Overpass,medium,"OSM shop=convenience; zone query match: Depok/Mlati. brand=Alfamart; operator=PT Sumber Alfaria Trijaya,Tbk",osm,node,10770919368,shop,convenience,Depok/Mlati,
OSM-0068,Kawan Lamo,restaurant,Depok,-7.7603068,110.4328959,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10777519258,amenity,restaurant,Depok,
OSM-0069,Pendopo Malioboro,cafe,Depok,-7.8028125,110.3657753,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok.,osm,node,10824388113,amenity,cafe,Depok,
OSM-0070,Tengkleng Bhenjoyo,restaurant,Depok,-7.8028052,110.3656117,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10824390798,amenity,restaurant,Depok,
OSM-0071,,minimarket,Depok,-7.7437886,110.4503794,,OpenStreetMap Overpass,low,OSM shop=convenience; zone query match: Depok.,osm,node,10831692661,shop,convenience,Depok,
OSM-0072,Kedai Teh LORĒ,cafe,Depok/Ngaglik Selatan,-7.7276808,110.4267562,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Ngaglik Selatan. opening_hours=24/7,osm,node,10831714353,amenity,cafe,Depok/Ngaglik Selatan,
OSM-0073,LOTTE Grosir,minimarket,Depok,-7.7665325,110.4331441,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok. opening_hours=Mo-Su 10:00-21:00,osm,node,10833908722,shop,supermarket,Depok,
OSM-0074,Devania Buah,marketplace,Depok/Ngaglik Selatan,-7.7409861,110.4343928,,OpenStreetMap Overpass,medium,OSM amenity=marketplace; zone query match: Depok/Ngaglik Selatan.,osm,node,10839363529,amenity,marketplace,Depok/Ngaglik Selatan,
OSM-0075,Jeary Buah,marketplace,Depok,-7.7612807,110.4325551,,OpenStreetMap Overpass,medium,OSM amenity=marketplace; zone query match: Depok.,osm,node,10839430941,amenity,marketplace,Depok,
OSM-0076,Namyra Warmindo Cafe,restaurant,Depok,-7.7463308,110.4345757,,OpenStreetMap Overpass,medium,"OSM amenity=restaurant; zone query match: Depok. cuisine=indonesian; opening_hours=Mo-Th 10:00-00:00; Fr 10:00-01:00; Sa, Su 12:00-01:00",osm,node,10839587269,amenity,restaurant,Depok,
OSM-0077,Warmindo Nopik,restaurant,Depok,-7.7578596,110.4397036,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. opening_hours=Mo-Su 09:00-23:00,osm,node,10864671597,amenity,restaurant,Depok,
OSM-0078,Go!Steak,restaurant,Depok,-7.757214,110.4336513,"Jalan Tajem Raya, 43",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=steak_house; opening_hours=Mo-Su 11:00-21:30,osm,node,10866663826,amenity,restaurant,Depok,
OSM-0079,Satu Lokasi,cafe,Depok/Mlati,-7.7852529,110.3760799,,OpenStreetMap Overpass,medium,"OSM amenity=cafe; zone query match: Depok/Mlati. opening_hours=Mo-Su,PH 07:00-22:00",osm,node,10869723935,amenity,cafe,Depok/Mlati,
OSM-0080,tt rest,fast_food,Depok/Mlati,-7.7831909,110.3652882,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok/Mlati.,osm,node,10902024007,amenity,fast_food,Depok/Mlati,
OSM-0081,Warmindo Matador,restaurant,Depok,-7.776058,110.4577111,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10931051190,amenity,restaurant,Depok,
OSM-0082,Dapoer Eling,restaurant,Depok,-7.745152,110.4336118,Jalan Raya Pringgodani,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10931515953,amenity,restaurant,Depok,
OSM-0083,Slabina Chicken,fast_food,Depok,-7.7515121,110.4515547,Jalan Abiyoso,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok.,osm,node,10936216479,amenity,fast_food,Depok,
OSM-0084,Toko Rejeki,minimarket,Depok,-7.7513016,110.451609,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok. opening_hours=Mo-Su 05:30-21:00,osm,node,10942103298,shop,convenience,Depok,
OSM-0085,Mixue,cafe,Depok,-7.7819103,110.4506324,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok. brand=Mixue Ice Cream & Tea; cuisine=ice_cream;bubble_tea,osm,node,10963178060,amenity,cafe,Depok,
OSM-0086,MTS-MA Taruna Al-Qur'an,school,Depok/Mlati,-7.7488154,110.3751013,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Mlati. operator=Yayasan Taruna Al-Quran,osm,node,10967867619,amenity,school,Depok/Mlati,
OSM-0087,Warmindo Sekawan,restaurant,Depok,-7.7746542,110.4546654,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=indonesian; opening_hours=Mo-Sa 06:00-18:00,osm,node,10972431022,amenity,restaurant,Depok,
OSM-0088,Soto Sapi Pak Ngadiran,restaurant,Depok/Mlati,-7.7632427,110.3868662,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian,osm,node,10972450717,amenity,restaurant,Depok/Mlati,
OSM-0089,ayam goreng bu tini,restaurant,Depok,-7.8013633,110.3736936,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10977124705,amenity,restaurant,Depok,
OSM-0090,sate padang naj sharil,restaurant,Depok,-7.8017191,110.3748664,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,10977148005,amenity,restaurant,Depok,
OSM-0091,Soto Ijo Monjali,restaurant,Depok/Mlati,-7.7864755,110.3629017,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,10988274486,amenity,restaurant,Depok/Mlati,
OSM-0092,Soto17,restaurant,Mlati/Ngaglik Selatan,-7.7122291,110.3578657,"Jalan Magelang, KM 10",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Mlati/Ngaglik Selatan.,osm,node,10991304907,amenity,restaurant,Mlati/Ngaglik Selatan,
OSM-0093,Bobob Chicken Rice Box,restaurant,Depok,-7.7598288,110.4107364,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. opening_hours=Mo-Su 09:30-21:30,osm,node,10991475063,amenity,restaurant,Depok,
OSM-0094,Karta,restaurant,Depok/Mlati,-7.7935918,110.3659244,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,10997234146,amenity,restaurant,Depok/Mlati,
OSM-0095,Nina Risol,fast_food,Depok/Mlati,-7.7904062,110.3723913,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok/Mlati. cuisine=risol,osm,node,11015682741,amenity,fast_food,Depok/Mlati,
OSM-0096,Arrava Bakpia 107,fast_food,Depok/Mlati,-7.7901041,110.3720858,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok/Mlati. cuisine=bakpia,osm,node,11015739128,amenity,fast_food,Depok/Mlati,
OSM-0097,Nasi Goreng Sedap Malam,restaurant,Depok,-7.7510632,110.4491764,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=indonesian;noodle; opening_hours=Mo-Su 15:30-23:00,osm,node,11022897731,amenity,restaurant,Depok,
OSM-0098,Kafe Le Solé,cafe,Depok/Mlati,-7.780871,110.3775615,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. opening_hours=Mo-Fr 08:00-21:00; Sa 10:00-20:00,osm,node,11034114391,amenity,cafe,Depok/Mlati,
OSM-0099,5758 Mie Ayam Ceker,restaurant,Depok/Mlati,-7.7804403,110.3786863,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,11047637958,amenity,restaurant,Depok/Mlati,
OSM-0100,Altilis Coffee,cafe,Depok/Mlati/Ngaglik Selatan,-7.7273582,110.3646145,"Jalan Baru Mulungan, 88, Sleman",OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati/Ngaglik Selatan. cuisine=coffee_shop;asian;indonesian; opening_hours=Mo-Su 11:00-23:00,osm,node,11064518681,amenity,cafe,Depok/Mlati/Ngaglik Selatan,
OSM-0101,PK-B4,lodging,Depok/Ngaglik Selatan,-7.7287135,110.3952784,"Jalan Permata Kaliurang, Sardonoharjo, Ngaglik, B4, Sleman",OpenStreetMap Overpass,medium,OSM tourism=guest_house; zone query match: Depok/Ngaglik Selatan.,osm,node,11079716670,tourism,guest_house,Depok/Ngaglik Selatan,
OSM-0102,Orlando Auto Car,minimarket,Gamping,-7.810738,110.3166674,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Gamping. opening_hours=24/7,osm,node,11083136486,shop,supermarket,Gamping,
OSM-0103,Miulan Yogyakarta,minimarket,Gamping,-7.8108974,110.3169069,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Gamping.,osm,node,11083150278,shop,supermarket,Gamping,
OSM-0104,Toko SA,minimarket,Ngaglik Selatan,-7.6952672,110.4329265,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Ngaglik Selatan.,osm,node,11092548900,shop,convenience,Ngaglik Selatan,
OSM-0105,Cimoll Resto,restaurant,Depok/Ngaglik Selatan,-7.7356692,110.3992044,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan. opening_hours=Mo-Su 10:00-21:00,osm,node,11093253687,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-0106,Lazorta Durian,restaurant,Depok/Mlati,-7.7606996,110.362104,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian,osm,node,11097142921,amenity,restaurant,Depok/Mlati,
OSM-0107,Qhomemart,minimarket,Depok,-7.7956849,110.4096338,"Jl. Raya Janti Jl. Ringroad Timur No.96, Jaranan, Banguntapan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55198, 96, Bantul",OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok. opening_hours=Mo-Su 08:00-21:00; operator=PT QHOME SUKSES ABADI,osm,node,11137606009,shop,supermarket,Depok,
OSM-0108,Pempek & Siomay Ulu Banjar,restaurant,Depok,-7.7833808,110.4016217,Jalan Laksada Adi Sucipto,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,11150179717,amenity,restaurant,Depok,
OSM-0109,Warmindo Kampus,restaurant,Depok,-7.7755709,110.4493991,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,11155369083,amenity,restaurant,Depok,
OSM-0110,Bubur Hayam Kotabaru,restaurant,Depok,-7.7597504,110.4227284,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,11155453215,amenity,restaurant,Depok,
OSM-0111,PT. Nafero Mitra Sejati,minimarket,Depok,-7.775677,110.4159799,"Gang Puri Asri, 19 20 21 22, Sleman",OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok. brand=Gosave; Cheetah; Enzo; opening_hours=Mo-Su 08:00-17:00; operator=Amir Fathurahman,osm,node,11162044299,shop,supermarket,Depok,
OSM-0112,Wastu Kopi,cafe,Depok/Mlati,-7.7722677,110.3889307,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati.,osm,node,11171026945,amenity,cafe,Depok/Mlati,
OSM-0113,Warung Makan Ika,restaurant,Depok,-7.7579156,110.3983322,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,node,11195448202,amenity,restaurant,Depok,
